,ASIN,title,price,rating,review_count,product_type
1197,B08G9NK2XG,Lenovo IdeaPad Flex 5 14 inches FHD IPS Touchscreen Laptop 2in1 14IIL05 Intel i5-1035G1 (Beats i7) 16GB RAM 512 GB SSD M.2 2280 PCIe NVMe 3 Cell Windows 10 Home Graphite Grey,789.0,5.0,1,LAPTOP
1200,B07XD6BJKQ,"Dell XPS 13 7390 Laptop 13.3 inch, 4K UHD InfinityEdge Touch, 10th Generation Intel Core i7-10710U, Intel UHD Graphics, 512GB SSD, 16GB RAM, Windows 10 Home, XPS7390-7121SLV-PUS",1390.0,4.3,54,LAPTOP
1201,B07BKSD85H,"Dell Chromebook 11 CB1C13 11.6"" Laptop Intel Celeron 2955U 1.40GHz 4GB 16GB SSD",349.99,4.1,367,LAPTOP
1202,B07ZPF759C,"HP Chromebook 15 - 15.6"" Full HD Touchscreen Intel Core i3-8130U Intel UHD Graphics 620 4GB SDRAM 128GB eMMC Audio by B&O Ceramic White/Cloud Blue Backlit Keyboard 15-de0517wm (Renewed)",480.0,4.4,189,LAPTOP
1203,B07YMM3R39,Google Pixelbook Go - Lightweight Chromebook Laptop - Up to 12 Hours Battery Life[1] - Touch Screen Chromebook - Just Black,1399.0,4.6,930,LAPTOP
1204,B07BSXCCHK,"GIGABYTE Aero 15X v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz IPS Anti-Glare FHD Display, i7-8750H, GeForce GTX 1070, 16G RAM, 512GB PCIE SSD, Metal Chassis, RGB Keys",1589.98,4.1,335,LAPTOP
1205,B07HPYK24B,"HP Stream 14-cb012wm, 14"" HD Display, Intel N3060, 4GB RAM, 32GB SDD, Windows 10 Home S Mode, Gray",319.0,4.2,25,LAPTOP
1208,B07SRXKW8F,Samsung Notebook 7 13.3” (8GB RAM/256GB SSD),839.0,4.5,16,LAPTOP
1209,B07V6C3TBW,Samsung Notebook 9 PRO 13.3”-Intel Core i7 Processor 8550U - 16GB Memory-256GB SSD - NP930MBE-K05US,1099.0,4.1,6,LAPTOP
1210,B081VWRBCH,LG Gram 17-inch WQXGA (2560 x 1600) Ultra-Lightweight Laptop Intel Core i7-8565U 16GB RAM 512GB SSD Win 10,1365.0,4.8,17,LAPTOP
1211,B0792Y38XC,"HP X360 Full HD 15.6 Inch Touchscreen Laptop Computer (Intel Core i7-8550U 1.8GHz, 8GB RAM, 1TB HDD, 2GB Radeon DSC 530, Backlit Keyboard, B&O Play Audio, Windows 10)",899.0,3.9,38,LAPTOP
1214,B08HMF1P23,"Lenovo IdeaPad 3 15.6"" HD Business Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4, 256GB NVMe SSD, AMD Radeon Vega 3, SD Card Reader, Bluetooth, Webcam, HDMI, Windows 10 w/ 32GB USB 3.0 Flash Drive",519.0,1.0,1,LAPTOP
1215,B084JJNRR1,"Acer 11.6inch IPS Touchscreen Convertible 2-in-1 Chromebook, Intel Celeron N3350 Processor Up to 2.4 GHz, 4GB LPDDR4 Memory, 32GB SSD, Chrome OS-(Renewed)",299.0,4.4,197,LAPTOP
1217,B0799Z328L,"Acer Chromebook 11, Celeron N3350, 11.6"" HD, 4GB LPDDR4, 32GB eMMC, Google Chrome, C732-C6WU",299.99,4.5,854,LAPTOP
1218,B07P63JXCX,"HP 2-in-1 Business Chromebook 11.6in HD IPS Touchscreen, Intel Celeron N3350 Processor, 4GB Ram 32GB SSD, Intel HD Graphics, WiFi, Webcam, Google Chrome OS-White (Renewed)",273.0,4.4,237,LAPTOP
1219,B08D8RFRSL,"ASUS ROG Zephyrus S17 Gaming Laptop, 17.3” 300Hz FHD Display, NVIDIA GeForce RTX 2070 Super, Intel Core i7-10750H, 16GB DDR4, 1TB SSD, Per-Key RGB Keyboard, Thunderbolt 3, Win10 Pro, GX701LWS-XS76",2149.99,4.1,81,LAPTOP
1220,B0896616D3,"MSI GE66 Raider 10SF-285 15.6"" 240Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 16GB 512GB NVMe SSD Win10 VR Ready",1698.99,4.2,22,LAPTOP
1221,B07Z9LJ8GY,"Lenovo Ideapad S340 15.6"" Full HD IPS Touchscreen Laptop, Intel Core i7-8565U Processor up to 4.60GHz, 12GB RAM, 512GB SSD, Wireless-AC, Bluetooth, Windows 10, Onyx Black",899.99,4.5,16,LAPTOP
1225,B07KZC12HH,"ASUS ROG Zephyrus S Ultra Slim Gaming Laptop, 15.6” 144Hz IPS Type, Intel i7-8750H Processor, GeForce GTX 1070 8GB, 24GB DDR4, 1TB PCIe NVMe SSD, Military-Grade Chassis, Windows 10 Home - GX531GS-AH78",1923.99,4.1,276,LAPTOP
1226,B074LYPCLJ,"Dell i5567-5274GRY 15.6 Laptop, Intel i5-7200, 256GB SSD, 8GB DDR4, Windows 10",649.99,2.8,3,LAPTOP
1227,B01LCT3XX8,"HP Chromebook 11 Touchscreen, 4GB RAM, 16GB eMMC with Chrome OS",285.9,4.3,202,LAPTOP
1228,B07SGCYN9P,"Dell XPS 13.4"" 2-in-1 Touchscreen Laptop, 10th Gen i7-1065G7 CPU, 16GB RAM, 512GB SSD",1538.99,4.4,11,LAPTOP
1231,B087WVMLQR,"MSI GS65 Stealth-1668 Thin 15.6"" 144Hz 7ms Ultra Thin and Light Gaming Laptop Intel Core i7-9750H GTX1660Ti 16GB 512GB NVMe SSD TB3 Win10 VR Ready",1289.14,4.3,9,LAPTOP
1232,B08966JTR1,"MSI GE66 Raider 10SGS-288 15.6"" 300Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2080 Super 32GB 1TB NVMe SSD Win10 VR Ready",2500.0,3.7,7,LAPTOP
1233,B08BRXCWL7,"CHUWI AeroBook Plus Laptop, 15.6"" 4K(3840x2160) Display, Intel Core i5 Processor 8GB DDR4 256GB M.2 SSD, Windows 10 Notebook Laptop PC Light and Thin, Backlit Keyboard, AC Wi-Fi, BT4.2 Type-C",599.99,3.3,8,LAPTOP
1234,B087N4TYRT,"HP 14 (14-dk0002dx) Laptop, 14"" HD Display, AMD A9-9425 Upto 3.7GHz, 4GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S (Renewed)",339.99,4.6,3,LAPTOP
1237,B08JV6NL82,"Refurbished Chromebook laptops N22, Intel N2840 2.16GHz Dual-Core, 4GB RAM 16GB eMMC SSD, ChromeOS",139.0,4.3,10,LAPTOP
1238,B0779812SV,"Lenovo Yoga 720-12IKB 2-in-1 Laptop Ideapad (81B5000KUS) Intel i5-7200U, 8GB RAM, 128GB SSD, 12.5” FHD IPS Touch-Screen, Win10 Home",661.0,3.4,29,LAPTOP
1239,B0784JLF5S,"New Lenovo 81A40025US IdeaPad 11.6"" N3350 Laptop - 2GB Memory - 32GB eMMC Flash Memory - Gray",269.0,3.3,56,LAPTOP
1240,B0867SDKXQ,"2020 ASUS S15 S532 Thin & Light 15.6"" FHD Laptop Intel QuadCore i7 8GB RAM 512GB SSD ScreenPad 2.0 Win 10",829.99,4.2,23,LAPTOP
1241,B08B4BF23G,"Acer - Nitro 5 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Obsidian Black",798.0,4.6,18,LAPTOP
1243,B07C56JTXV,"HP 14-inch Chromebook HD SVA (1366 x 768) Display, Intel Dual Core Celeron N2840 2.16GHz, 4GB DD3L RAM, 16GB eMMc Hard Drive, Stereo speakers, HD Webcam, Google Chrome OS (Renewed)",245.0,4.1,71,LAPTOP
1244,B07MRWRHGC,"Acer Swift 3 SF314-55G-78U1 Laptop, 8th Gen Intel Core i7-8565U, NVIDIA GeForce MX150, 14"" Full HD, 8GB DDR4, 256GB PCIe SSD, Gigabit WiFi, Back-lit Keyboard, Windows 10",949.04,4.1,74,LAPTOP
1249,B07QC4GZCC,"MSI GE75 Raider-287 17.3"" Gaming Laptop, 144Hz Display, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce RTX2060, 16GB, 512GB NVMe SSD",1429.98,4.5,55,LAPTOP
1250,B07SMGBRMG,"Lenovo ThinkBook 14s-IWL 20RM0009US 14"" Notebook - 1920 x 1080 - Core i5 i5-8265U - 8 GB RAM - 256 GB SSD",658.25,3.3,5,LAPTOP
1251,B08F2TPS8X,"New Dell XPS 15 9500 (Latest Model) 15.6 inch FHD+ Laptop Intel Core i7-10750H 10th Gen, 16GB DDR4 RAM, 512GB SSD, NVIDIA Geforce GTX 1650 Ti 4GB GDDR6, Windows 10 Professional (Renewed)",1699.99,3.7,7,LAPTOP
1252,B07L52DDDQ,"2019 Newest HP 14"" Lightweight Chromebook-AMD A4-Series Processor, 4GB LPDDR4 RAM, 32GB SSD, WiFi, Chrome OS",259.0,4.5,876,LAPTOP
1254,B01MUWVDV7,Premium High Performance HP 11.6-inch Chromebook Intel Celeron Dual-Core Processor 4GB RAM 16GB eMMC Hard Drive 802.11AC WIFI HDMI Webcam Bluetooth 12-hour Battery Chrome OS-Black,264.0,4.2,77,LAPTOP
1258,B08F855443,"MSI Modern 14 B10RASW-078 14"" Ultra Thin and Light Professional Laptop Intel Core i7-10510U MX330 8GB DDR4 512GB NVMe SSD Win10",892.99,5.0,1,LAPTOP
1259,B07QX9JSJ2,"Razer Blade 15 Gaming Laptop 2019: Intel Core i7-9750H 6 Core, NVIDIA GeForce RTX 2070 Max-Q, 15.6"" FHD 1080p 240Hz, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3",2399.99,4.7,34,LAPTOP
1260,B07YWQVDYV,"MSI GS75 Stealth-1074 17.3"" 144Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-9750H RTX2080 32GB 1TB NVMe Thunderbolt 3 Win10",2865.59,4.2,21,LAPTOP
1261,B07NKFY62G,"Microsoft Surface Laptop 2 - 13.5"" - 1.9Ghz Intel Quad-Core i7 8650U - 16GB - 512GB SSD - Win 10 pro - JKR-00066",1387.99,4.7,6,LAPTOP
1263,B07RVD1LJ8,"Dell Latitude 5300 13.3"" Notebook - 1920 X 1080 - Core i7 i7-8665U - 16GB RAM - 256GB SSD",959.0,4.3,3,LAPTOP
1264,B071VD2YVS,"Lenovo ThinkPad T470 Laptop with Intel Core i5-6300U Processor, 8GB DDR4 RAM, 180GB SSD, Black - 14"" - Black",999.99,5.0,6,LAPTOP
1265,B07ZR6S3YN,"Newest Acer 14inch Flagship Chromebook, Intel Quad-Core Atom E8000 Up to 2.00GHz Processor, 4GB RAM,32GB SSD, WiFi, HDMI, Chrome OS-(Renewed) (Silver/Atom)",249.99,4.5,279,LAPTOP
1266,B07VKCKD8R,HP 4XU18UAR#ABA 2 in 1 Chromebook - x360 14 da0000 14 da0011dx 14inch Touchscreen 1920 x 1080 Core i3 i3 8130U 8 GB RAM 64 GB Flash Memory Chrome OS Intel UHD (Renewed),469.99,4.3,154,LAPTOP
1267,B07V4QFKDM,"Acer Predator Helios 300 Gaming Laptop PC, 17.3"" Full HD 144Hz 3ms IPS Display, Intel i7-9750H, GeForce GTX 1660 Ti 6GB, 16GB DDR4, 512GB NVMe SSD, RGB Backlit Keyboard, PH317-53-7777",1689.99,4.6,112,LAPTOP
1271,B08C37CFDR,"MSI GE75 Raider Gaming Laptop, 10th Gen Intel Core i7-10750H, 17.3"" FHD 144Hz 3ms Display, Backlight Keyboard, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home (16GB RAM/512GB PCIe SSD+1TB HDD)",1440.0,4.4,16,LAPTOP
1272,B07CHY6T2M,"Apple MacBook Pro MLH42LL/A 15-inch Laptop with Touch Bar, 2.7GHz quad-core Intel Core i7, 16GB Memory / 512GB SSD, Retina Display, Space Gray (Renewed)",1389.0,4.3,59,LAPTOP
1273,B01CVOLVPA,"Acer Chromebook 14, Aluminum, 14-inch Full HD, Intel Celeron N3160, 4GB LPDDR3, 32GB, Chrome, CB3-431-C5FM",389.0,4.2,1774,LAPTOP
1274,B08JPJMLKH,"Lenovo Chromebook Flex 3 11.6"" HD (1366 x 768) TouchScreen 2-in-1 Laptop, Intel Celeron N4020, 4GB DDR4, 64GB eMMC, Webcam, WiFi, Bluetooth, MicroSD Card Reader, Chrome Os w/ 64GB Micro SD Card",419.0,5.0,1,LAPTOP
1276,B0851JG7D6,"[2020] Gigabyte AERO 17 SB-7US1130SH Thin and Light Laptop, 17.3"" Thin Bezel 144Hz FHD Anti-Glare Display, i7-10875H, NVIDIA GeForce GTX1660Ti, 16GB RAM, M.2 PCIe 512GB SSD, Win 10 Home",1601.02,4.6,14,LAPTOP
1280,B07K25LJTP,"MSI GL63 8RD-210US Gaming Laptop i7-8750H GTX 1050Ti 4GB, 8GB RAM, 256GB SSD + 1TB HDD, 15.6""",1099.99,4.2,26,LAPTOP
1281,B08GJ9L8M3,"2020 Lenovo Legion 7i Gaming Laptop: Core i7-10750H, NVidia RTX 2070, 15.6"" Full HD 144Hz 500nits HDR400 Display, 16GB RAM, 512GB SSD",1687.49,4.7,6,LAPTOP
1282,B07RSNCC67,"Dell Latitude 7400 14"" Notebook - 1920 X 1080 - Core i5 i5-8365U - 16GB RAM - 256GB SSD",1190.99,4.1,3,LAPTOP
1283,B08DCX8XB1,"Lenovo Chromebook C340 2-in-1-11.6"" HD Touch - Celeron N4000-4GB - 32GB eMMC - Gray (Renewed)",249.0,4.6,177,LAPTOP
1285,B07XNFG9DT,"HP 14inch FHD(1920X1080) IPS Touchscreen Chromebook AMD Dual-Core A4-9120C Processor, 4GB DDR4 Memory, 32GB eMMC Storage, AMD Radeon R4 Graphics, Chrome OS (Renewed) (A4-9120C-Black-Touch IPS)",299.99,4.2,419,LAPTOP
1286,B0839PYZVY,"Alienware New M15 Gaming Laptop, 15.6"" 144hz FHD Display, Intel Core i7-9750H, NVIDIA RTX 2060 6GB, 512GB SSD, 16GB RAM, AWYA15-7947BLK-PUS (Renewed)",1699.99,4.7,4,LAPTOP
1287,B08CS3QPQR,"Lenovo Ideapad Flex 5 15.6"" UHD IPS Touchscreen 2-in-1 Business Laptop (Intel Quad-Core i7-1065G7, NVIDIA MX330, 16GB DDR4 RAM, 1TB SSD) Fingerprint, Backlit, Type-C (i7-1065G7 | UHD | MX330)",1349.0,4.2,26,LAPTOP
1291,B07X2LNCYY,"Lenovo ThinkPad X1 Yoga 5th Gen 14"" WQHD (2560x1440) Touchscreen 2 in 1 Ultrabook - Intel Core i7-10510U Processor, 16GB RAM, 512GB PCIe-NVMe SSD, Windows 10 Pro 64-bit",1648.0,4.0,12,LAPTOP
1292,B07VTT32JG,"Lenovo ideapad S340 15.6"" Laptop, Intel Core i3-8145U Dual-Core Processor, 8GB Memory, 128GB Solid State Drive, Windows 10 - Abyss Blue - 81N800H1US",549.99,5.0,5,LAPTOP
1294,B07S57XLM6,"HP Envy x360 Ash Silver Laptop 15.6"" FHD Touchscreen Intel i7-8565U 8GB SDRAM 512GB SSD Backlit Keyboard FHD Webcam",1099.99,5.0,2,LAPTOP
1295,B089KKPVV9,"Lenovo ThinkPad T14 Gen 1 20S0002UUS 14"" Notebook - 1366 x 768 - Core i5 i5-10210U - 8 GB RAM - 256 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics",929.49,5.0,1,LAPTOP
1296,B07ZPNV6WX,"Acer R13 Chromebook 13.3' 2-in-1 FHD IPS Touchscreen - Intel Quad-Core MediaTek MT8173C 2.1GHz, 4GB RAM, 64GB SSD, HDMI, Bluetooth, Chrome OS (Renewed)",299.99,4.5,43,LAPTOP
1297,B07NFD1HDJ,"Newest Dell 3189 Convertible Chromebook 11.6\ inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 32GB SSD, HDMI, WiFi, Webcam, Chrome OS- (Renewed)",292.81,4.1,261,LAPTOP
1298,B07YRT4RVV,"2019 Dell XPS 15 7590 Laptop 15.6"" Intel i7-9750H NVIDIA GTX 1650 512GB SSD 16GB RAM FHD 1920x1080 500-Nits Windows 10 PRO (Renewed)",1399.99,4.5,13,LAPTOP
1302,B08F2L6R9Q,"New Impressive Area-51m R2 Gaming Laptop 10th Gen i9 10900K 10-Core, 5.3GHz w/Thermal Velocity Boost RTX 2080 Super 8GB 17.3"" FHD 300Hz Tobii Eyetracking (4TB SSD|64GB RAM|10 PRO)",6299.0,5.0,2,LAPTOP
1303,B0865PMMGJ,"Acer Swift 7 Thin & Lightweight Laptop 14” FHD IPS Touch Display in a Thin .10"" Bezel, 8th Gen Intel Core i7-8500Y, 16GB LPDDR3, 512GB PCIe NVMe SSD, Back-lit Keyboard, Windows 10 (Black)",979.99,4.5,2,LAPTOP
1304,B081K6M53W,"Dell xps 15 7590 laptop 15.6"" Intel i9-9980HK NVIDIA GTX 1650 1TB 32GB RAM 4K uhd touch ( 3840 x 2160) windows 10 pro (Renewed)",2399.99,4.0,5,LAPTOP
1305,B08DL94JKL,"[2020] Gigabyte AERO 17 XB Thin+Light Performance Laptop, 17.3"" 144Hz FHD IPS Display, GeForce RTX 2070 Super Max-Q, Intel Core i7-10875H, 16GB DDR4, 512GB NVMe SSD, Up to 8.5-hrs Battery Life",1799.99,3.8,8,LAPTOP
1307,B07NW33QVF,"Razer Blade Stealth 13.3in Thin, Light Gaming Laptop - Slim Bezel Full HD - NVIDIA GeForce MX150 - Intel Core i7-8565U - 16GB RAM - 256GB SSD - Windows 10 - CNC Aluminum (Renewed)",1397.17,4.3,57,LAPTOP
1308,B079SPFMGP,"Dell Latitude 7490 R5VYY Laptop (Windows 10 Pro, Intel i7-8650U, 14.1"" LCD Screen, Storage: 256 GB, RAM: 16 GB) Black",1289.99,5.0,4,LAPTOP
1309,B07TLRH2LC,"Acer Predator Triton, Gaming Laptop, Core i7-8750H, GeForce RTX, Max-Q, 15.6 inches FullHD 144Hz, 16GB , 512GB PCIe SSD (Renewed)",1699.0,5.0,1,LAPTOP
1310,B0895Q3HW5,"MSI GS66 Stealth 10SE-442 15.6"" 240Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10875H RTX2060 16GB 512GB NVMe SSD Win10PRO VR Ready",1645.0,4.4,20,LAPTOP
1314,B0752J4NCF,"Lenovo Ideapad 710S Plus Touchscreen, 13.3-Inch Laptop (Intel Core i7-7500U, 8 GB DDR4, 512GB SSD, Window 10 Home), 80YQ0002US",1121.98,4.5,37,LAPTOP
1315,B01BXBVWEM,"OEM HP EliteBook 840 G3 Notebook PC Laptop 14” FHD IPS Display 1920x1080, Intel Dual Core i5-6300U, 16GB RAM, 256GB SSD NVMe, W10P",679.95,4.7,42,LAPTOP
1316,B0747QTRN4,"2018 Newest Samsung 11.6 Inch High Performance Chromebook, Intel Celeron N3060, 4GB Memory, 32GB eMMC Flash Memory, Bluetooth 4.0, USB 3.0, HDMI, Webcam, Chrome OS",319.0,4.4,402,LAPTOP
1318,B077MMH1D8,HP Notebook Laptop 15.6 HD Vibrant Display Quad Core AMD E2-7110 APU 1.8GHz 4GB RAM 500GB HDD DVD Windows 10,519.99,3.7,400,LAPTOP
1319,B0899L8GR1,"ASUS 11.6"" Chromebook 4GB RAM 16GB eMMC Flash Memory Gray",215.0,4.3,181,LAPTOP
1320,B0892T4L1M,"Samsung Galaxy Book Flex α 13.3"" - Intel Core i7 Processor 10510U - 8GB Memory - 512GB SSD (Royal Silver) NP730QCJ-K03US",974.46,3.2,4,LAPTOP
1321,B08965CMJW,"MSI GS75 Stealth 10SFS-611 17.3"" 300Hz 3ms Ultra Thin and Light Gaming Laptop Intel Core i7-10875H RTX2070 Super 32GB 512GB NVMe SSD Win10PRO VR Ready",2021.19,5.0,1,LAPTOP
1322,B07DJRVRDY,"Dell Latitude Rugged 7214 HD 2 in 1 Laptop Notebook Touch Screen Convertible Tablet (Intel Core i5-6300U, 16GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi) Win 10 Pro (Renewed)",949.0,2.9,9,LAPTOP
1323,B07QW9YT8Q,"Razer Blade 15 Gaming Laptop - Intel Core i7-8750H 6 Core, GeForce RTX 2070 Max-Q, 15.6"" FHD 144Hz, 16GB RAM, 512GB SSD, Chroma RGB Keyboard, Thunderbolt 3, 0.70"" thin, CNC Aluminum (Renewed)",1749.0,3.9,35,LAPTOP
1328,B07DR4DKJ7,"Acer TravelMate P2 Business Laptop, 14"" HD, Intel Core i3-8130U, 4GB DDR4, 500GB HDD, 8 Hrs Battery, Win 10 Pro, TPM 2.0, Mil-Spec, TMP2410-G2-M-392D",659.5,1.0,1,LAPTOP
1329,B07XJRB5XK,"Acer Swift 3, 14"" Full HD IPS, 10th Gen Intel Core i5-1035G1, 8GB LPDDR4, 256GB PCIe NVMe SSD, Intel Wireless Wi-Fi 6 AX201 802.11ax, Back-lit Keyboard, Windows 10, SF314-57-59EY, Gray",678.0,4.0,29,LAPTOP
1330,B08FKFG1R5,"Lenovo Chromebook Duet 2-in-1 10.1 WUXGA (1920 x 1200) Display, MediaTek Helio P60T, 4GB LPDDR4X RAM, 64GB SSD, Integrated ARM G72 MP3 Graphics, Chrome OS, ZA6F0031US, Ice Blue+Iron Grey (Renewed)",236.5,4.4,38,LAPTOP
1334,B081JD1JC2,"New Acer 15.6"" Full HD Touchscreen Premium Chromebook Intel Core i3-8130U 4GB DDR4 128GB eMMC WiFi Webcam Chrome OS",469.0,4.4,55,LAPTOP
1335,B07NHNK8ZV,"ASUS ROG Strix Hero II GL504GM-DS74 15.6in Gaming Laptop - 144Hz IPS, GeForce GTX 1060 6GB, Intel Core i7-8750H , 256GB PCIe SSD + 1TB HDD, 16GB (Renewed)",1099.98,2.8,2,LAPTOP
1336,B07KRD75WC,"2019 Newest Lenovo 2-in-1 11.6"" HD IPS TouchScreen LED-Backlight Chromebook | MediaTek MT8173c 2.1 GHz Quad-Core | 4GB RAM | 32GB EMMC | SD Memory Card Can Up to 128GB SSD | Chrome OS | Blizzard White",478.0,4.4,324,LAPTOP
1337,B0897X5DTP,"Dell Inspiron 15 7000- 15 Inch FHD Touchscreen, Intel Core i7, 8GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 4GB GDDR6, Windows 10 Home (Latest Model) - Silver",1171.72,4.5,34,LAPTOP
1338,B07W86RSZQ,"ROG Zephyrus S Thin and Portable (2019) Gaming Laptop 15.6"" 240Hz G-SYNC FHD IPS GeForce RTX 2070 i7-9750H 16GB DDR4 RAM 1TB PCIe Hyper Drive SSD Per-Key RGB, Windows 10 Pro GX502GW-XB76 (Renewed)",1629.0,5.0,2,LAPTOP
1340,B0812139N5,"HP Spectre x360-15.6"" 4K Touch - 10th gen i7-10510U - 16GB - 512GB Optane SSD - Dark Ash",1478.99,4.6,49,LAPTOP
1341,B079ZY8BY3,"Apple 13"" MacBook Air, 1.8GHz Intel Core i5 Dual Core Processor, 8GB RAM, 256GB SSD, Mac OS, Silver, MQD42LL/A (Renewed)",749.0,4.9,8,LAPTOP
1342,B08HTZT6TD,Dell Inspiron 5593 Laptop Intel(R) Core (TM) i5-1035G1 256GB M.2 PCIe NVMe Solid State Drive 8GB DDR4 Windows 10 Home,726.99,5.0,1,LAPTOP
1343,B087PM8MRW,Dell XPS 13 7390 2 in 1 Core i7-1065G7 IRIS Plus 512GB PCIe SSD 16GB RAM FHD+ (1920x1200) Touch Screen Killer WiFi 6 AX Arctic White Win 10 Home (Renewed),1099.66,3.8,6,LAPTOP
1348,B08B53DD2J,"Dell AlienWare m15 R1 15.6'' FHD 144Hz Laptop, Intel Core i7, 16GB RAM, 512GB SSD, GeForce RTX 2070 8GB GDDR6 with Max-Q Design, Thunderbolt, HDMI, Windows 10 (RTX 2070)",1590.0,4.1,47,LAPTOP
1349,B07YTFGXS3,"MSI Creator 15M A9SD-044 15.6"" 120Hz FHD Creator Laptop Intel Core i5-9300H GTX1660Ti 8GB 256GB NVMe SSD Win10",986.43,4.3,295,LAPTOP
1351,B06XB8FFG8,"Samsung Galaxy TabPro S 12"" Full HD+(2160x1440) High Performance TouchScreen Convertible 2-in-1 Laptop, Intel Core M3, 8GB RAM, 256GB SSD, Win10, Gold",844.9,3.3,45,LAPTOP
1352,B07MNBLK7C,"HP 250 G7 15.6"" LCD Notebook - Intel Core i5 (8th Gen) i5-8265U Quad-core (4 Core) 1.60 GHz - 4 GB DDR4 SDRAM - 500 GB HDD - Windows 10 Home 64-bit (English) - 1366 x 768 - Intel UHD Graphics 620",799.99,5.0,2,LAPTOP
1353,B08F72PSXM,"Lenovo Newest C340 11.6"" HD Touchscreen (Intel Celeron N4000 Processor, 4GB RAM, 32GB eMMc SSD, Intel UHD Graphics 600, WiFi, Bluetooth, Chrome OS)-Renewed (Grey)",274.0,4.4,65,LAPTOP
1354,B07J2Q4N2G,"Apple MacBook Pro 13.3-Inch Laptop with Retina Display MF843LL/A (3.1 GHz dual-core Intel Core i7 processor, 16 GB RAM, 1TB SSD hard drive) (Renewed)",1199.08,3.9,25,LAPTOP
1358,B08HDNTY3V,"Acer 11.6inch IPS 2-in-1 Convertible Touchscreen Chromebook, Intel Celeron N4000 Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, WiFi, Bluetooth, Chrome OS-(Renewed) (64GB)",269.99,3.0,2,LAPTOP
1359,B08GGF2S4K,"Lenovo ThinkPad X1 Carbon 8th Gen 8 i7-10510U,WQHD(2560x1440),16GB RAM, 256GB NVMe SSD, W10Pro",1849.99,5.0,2,LAPTOP
1360,B071LB1GG4,"Samsung Chromebook Pro Convertible Touch Screen Laptop, 12.3 (XE510C24-K01US)",785.0,4.2,611,LAPTOP
1362,B07SD88Z1F,"Gigabyte AERO 15 OLED XA-7US5130SP 15"" Thin Bezel Samsung UHD Amoled, i7-9750H, NVIDIA GeForce RTX 2070, Samsung 16GB RAM, 512GB Intel 760P SSD, W10 Pro, RGB KB, 94W Ultra Slim Laptop",1699.99,3.8,77,LAPTOP
1363,B08LS9GNM1,"Latest_Lenovo ThinkPad P17 Mobile Workstation Laptop, 17.3"" FHD IPS Anti-Glare, 10th Gen Intel Core i7-10750H Processor, 16GB RAM, 512GB SSD, NVIDIA_Quadro T2000, Fingerprint Reader, Windows 10 Pro",1899.0,4.0,1,LAPTOP
1364,B07QTM44CZ,"CyberpowerPC Tracer III Slim VR GT415SVR100 15.6"" Gaming Notebook (Intel i7-9750H 2.6GHz, 8GB DDR4, NVIDIA GeForce GTX 1660 Ti 6GB, 240GB SSD, 802.11AC Wifi+Bt, RGB Mechanical KB & Win 10 Home)",1269.99,3.8,11,LAPTOP
1365,B08FXWC1K4,"2020 Newest Lenovo Legion 5i Gaming Laptop, 17.3"" Full HD IPS Screen, 10th Gen Intel Core i7-10750H Processor, NVIDIA GeForce GTX 1650 Ti, 8GB RAM, 512GB PCIe NVMe SSD, Backlit Keyboard, Windows 10",1187.77,5.0,2,LAPTOP
1366,B07SMBC4KG,"HP EliteBook 840 G6 14"" Notebook - 1920 x 1080 - Core i7 i7-8565U - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Technology - English Keyboar",1675.68,4.3,11,LAPTOP
1370,B082SW2BDJ,"Latest_Dell XPS 15 7590 15.6-inch FHD Anti-Glare IPS Display Laptop, 9th Generation Intel Core i7-9750H Processor, 16GB RAM, 256GB SSD, NVIDIA GeForce GTX 1650, Wireless+Bluetooth, HDMI，Window 10",1525.0,5.0,2,LAPTOP
1371,B08FCR1GLB,"HP Elitebook x360 1030 G4 13.3-Inch 2-in-1 Convertible HD Laptop (4.6GHz Intel i7 Processor, 512GB SSD, 16GB RAM, NFC, IR Cam, IPS Display) Windows 10",899.99,2.6,3,LAPTOP
1372,B07T9XZFTJ,"Dell Latitude 3301 13.3"" Notebook - Intel Core I5-8265U - 8GB RAM - 256GB SSD",899.98,5.0,1,LAPTOP
