name,ASIN,Brand,Best_Sellers_Rank,Best_Sellers_Ranking_Fields,Product_Dimensions_inches,Item_Weight_pounds,Date_First_Available,Is_Discontinued_By_Manufacturer,Item_model_number,Batteries,Voltage,Series,National_Stock_Number,Chipset_Brand,Batteries_Required,Wireless_Type,Standing_screen_display_size,Max_Screen_Resolution,Part_Number,Item_Package_Quantity,Color,Number_of_USB_2point0_Ports,Number_of_USB_3point0_Ports,Computer_Memory_Type,Average_Battery_Life_in_hours,Processor_Count
"Extended Large Gaming Mouse Pad, Computer Keyboard Mouse Mat, Non-Slip Mousepad Rubber Base Stitched Edges and Premium-Textured Cloth for Game Players,Office,Study,35.4x15.7x0.12in,PUBGFamilyPortrait",B08DD9FKBJ,Genrics,121085,Office,16.77 x 3.82 x 2.95 ,1.63,2020-07-21,,,,,,,,,,,,,,PUBGFamilyPortrait,,,,,
LeFix Replacement US Backlit Keyboard Frameless(Without Frame) for Dell XPS 9550 9560 9570 Inspiron 15 7000 15-7558 15-7568 Precision 5510 m5510 5520 5530 5540,B08BCCXRV4,,292,Laptop,12.83 x 7.68 x 1.38 ,0.96,2020-06-17,,,,,,,,,,,,,,,,,,,
"2 Pack Transparent Russian Keyboard Stickers,Russian Keyboard Replacement Sticker with Transparent Background and Red Lettering,Each Unit: 0.43"" x 0.51"" -Matte",B083V2G2S7,,20871,Computers,7 x 2.9 x 0.05 ,0.12960000000000002,2020-01-14,,,,,,,,,,,,,,,,,,,
"Fitlink Stainless Steel Metal Keycaps with Key Puller for Mechanical Keyboard Cherry Mx Switch(Esc,Rose Gold)",B07V2FZ3H5,,37817,Video,0.7 x 0.69 x 0.36,0.3824,2019-07-11,,,,,,,,,,,,,,,,,,,
"LEZE - Ultra Thin Keyboard Cover Compatible with 13.3"" ASUS ZenBook Flip S UX371, ZenBook Flip 13 UX363JA Laptop - TPU",B08L6LLY24,,356,Laptop,12.5 x 5.5 x 0.35,0.3824,2020-10-14,,,,,,,,,,,,,,,,,,,
"MOSISO Silicone Pattern Keyboard Cover Protective Skin Compatible with MacBook Pro 13 inch 2017 & 2016 Release A1708 Without Touch Bar, MacBook 12 inch A1534, Rainbow Mist",B079GS1G2H,,4219,Computer,13 x 5.2 x 0.05 ,0.12960000000000002,2018-02-21,No,,,,,,,,,,,,,,,,,,
Numeric Keypad Wireless Number Pad Mini Slim Portable 18 Key Data Entry Financial Calculator Number Keyboard with Comfortable Ergonomic Design for Tablet Laptop Notebook PC Desktop,B089PTYZQF,,71,Numeric,6.7 x 4.4 x 1.5 ,0.8959999999999999,2020-06-04,,,,,,,,,,,,,,,,,,,
"Leze - Ultra Thin Laptop Keyboard Cover Skin Protector for 11.6"" ASUS VivoBook E203MA Ultra Thin Laptop US Layout - TPU",B07H97R4C2,,3655,Computer,7.5 x 5.5 x 0.3,0.4448,2018-08-21,No,5829848256,,,,,,,,,,,,,,,,,
"Keychron K8 Bluetooth Mechanical Keyboard, 87 Key Wireless Tenkeyless Keyboard with Gateron Brown Switch/RGB LED Backlit/N-Key Rollover, Compact USB Wired Gaming Keyboard for Mac Windows",B08B5WFP9S,,19093,Video,16.85 x 6.3 x 2.4 ,2.66,2020-06-15,,,1 Lithium Polymer batteries required. (included),,,,,,,,,,,,,,,,
"MacBook Air Keyboard Cover, Premium Ultra Thin Keyboard Protector for MacBook Air 13 inch 2020 Release Model A2179 & Model A2337 M1 Chip, MacBook Air Accessories, TPU US Layout Keyboard Skin, Clear",B08HVB5856,,3101,Computer,12 x 5 x 0.12 ,0.056479999999999995,2020-11-28,,,,,,,,,,,,,,,,,,,
"Tablet with Keyboard, 8 inch 1080P HD Tablets, Quad-Coree Android 10 Tablets, 3GB RAM, 32GB Storage 128GB Extended Memory, Bluetooth 5.0, WiFi, GPS, USB - (Grey)",B08L9YH4CD,DUODUOGO,122592,Electronics,11.5 x 8.2 x 1.8 ,2.0,2020-10-17,,E8+,1 Product Specific batteries required.,,Touch,,,,,8 Inches,1280 x 800,,,Red,,,DDR3 SDRAM,10 Hours,
"Clear Computer Stand & Keyboard Stand, Acrylic Computer Monitor Riser with Sturdy, Hold up to 50lbs Desktop Monitor Stand Heavy Duty Computer Stand Acrylic, Tilted Keyboard Riser for Ergonomic Typing",B08F2QZ24N,WINKINE,97705,Office,21 x 8 x 4.5 ,5.29,2020-07-31,,,,,,,,,,,,,,Crystal Clear,,,,,
Pink Mouse Pad Beautiful Ocean Sea Sandbeach Sunset Sun Rise Before and After PU Keyboard Pad Office Study Game Waterproof Mouse Mat Desktop Mat,B08QC2WDGP,,253291,Office,31.5 x 15.7 x 0.08,2.3040000000000003,2020-12-11,,,,,,,,,,,,,,,,,,,
"Aluminum Alloy USB 3.0 Switch Selector, 4 Computers Sharing Switcher with 4 USB 3.0 Ports, Peripheral Switcher Box Hub with One-Button Toggle for Mouse, Keyboard, PCs with 4 Packs USB A to A Cable",B08PCGRR8Y,,41,KVM,5.59 x 3.74 x 2.4 ,2.432,2020-12-01,,,,,,,,,,,,,,,,,,,
Razer Ornata V2 Gaming Keyboard- Detachable Plush Wrist Rest ((Renewed),B08NZ7WBJ8,,24346,Video,18.9 x 10.1 x 1.7 ,2.89,2020-09-27,,,,,,,,,,,,,,,,,,,
MobileDemand Flex 10B Rugged Touchscreen Tablet w/Keyboard | Ultra Lightweight | 10.1-in Display | Windows 10 Pro | MIL-STD-810G |3000mAh Battery| Quad Core for Enterprise Mobile Field Work,B084HP6FCS,MobileDemand,46894,Electronics,10.5 x 0.7 x 7.2,2.07,2020-02-05,,,1 Lithium ion batteries required. (included),,Touch,,,,,10.1 Inches,1280 x 800,,,Black,1,,,6 Hours,4
"Kensington Keyfolio SecureBack Protective Security Case with Bluetooth Keyboard for iPad 4 with Retina Display, iPad 3 and iPad 2 (K67754AM)",B0090J64P2,Kensington,5223,Tablet,10 x 1 x 8,1.0,2012-08-15,No,K67754AM,,,,,,,,9.7 Inches,,,,Black,,,,,
New Keyboard Compatible with Asus UX501 UX501J UX501JW UX501V UX501VW 0KNB0-662DUS00 with Backlit US Silver,B07ZWDP8WY,,5464,Laptop,15.16 x 5.59 x 0.83 ,1.296,2019-11-01,,,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Air 11 inch Case (Models: A1370 & A1465), Plastic Creative Wave Marble Hard Shell Case & Keyboard Cover Skin & Screen Protector, Blue",B07V3W8GGG,,2657,Laptop,12 x 7.7 x 0.8,1.392,2019-10-10,,,,,,,,,,,,,,,,,,,
Dell G17CY BlackLit Keyboard For Latitude 12 Rugged 7202 11.6 Inch Tablet Mouse Pad Rubberized None Slip Feet Rubber Model TH3HKYB (Renewed),B07PMVV7S6,,3798,Computer,10 x 13.2 x 0.6,1.55,2019-03-16,No,,,,,,,,,,,,,,,,,,
"Large Gaming Mouse Pad for Oakland Raiders(27.5"" x 11.8"" x 0.1""inch) Extended Ergonomic for Computers Thick Keyboard Mouse Mat Non-Slip Rubber Base Mousepad, Black (Fit Oakland Raiders)",B082V8C816,Car base camp,108643,Office,12 x 2 x 2 ,1.8880000000000001,2019-12-17,,Car base camp56,,,,,,,,,,,,Fit Oakland Raiders,,,,,
Mugen Custom Nier: Automata Anime Backlit 12 Keycaps F Row Set for Cherry MX Switches - Fits Most Mechanical Gaming Keyboards - with Keycap Puller,B089YCBBX6,,33927,Video,1 x 3 x 4,0.10144,2020-06-10,,,,,,,,,,,,,,,,,,,
"Mouse Pad Wrist Rest Support and Keyboard Wrist Rest Gel Pad Set for Laptop Computer Mac, Non Slip Rubber Base Wrist Support with Ergonomic Raised Gel for Easy Typing & Pain Relief",B085Y22B4H,Newplenty,92025,Office,13 x 7.2 x 1.9 ,2.176,2020-03-16,,,,,,,,,,,,,,Pink,,,,,
"ABOX Electric Powered Lifting Standing Desk Converter, 34"" Height Adjustable Sit Stand Desk Riser, Dual Monitors Removable Keyboard Tray, Black",B08P221G8R,,252540,Office,36 x 24 x 9 ,39.4,2020-11-23,,,,,,,,,,,,,,,,,,,
WOMFUI Demon Slayer Gaming Mouse Pad 15.8x29.5 in Multipurpose Comfortable Waterproof Mousepad Desk Mat for Gamer Office Home,B08M7NMG4Y,WOMFUI,88941,Office,16 x 3.2 x 3.15 ,1.48,2020-10-29,,,,,,,,,,,,,,Demon Slayer 04,,,,,
"XSKN Adobe After Effects Shortcuts Keyboard Skin Hot Keys AE Keyboard Cover for MacBook Air 13 & MacBook Pro 13 15 17, Retina (US/European ISO Keyboard)",B00Y0HE00U,XSKN,3067,Computer,13 x 7 x 0.5,0.4864,,No,MB13F11AET,,,,,,,,,,,,,,,,,
"FA-STAR USB Camera Adapter, USB Male to Female OTG Data Sync Cable with Charging Port Compatible with iPhone iPad, Card Reader, USB Flash Drive, MIDI Keyboard Controller - White",B07W92Q529,,39,Computer,6.6 x 2.6 x 0.7 ,0.1808,2019-08-08,,,,,,,,,,,,,,,,,,,
"ZAGG Rugged Book Durable Case, Hinged with Detachable Backlit Keyboard for iPad Air - Black",B00MJX9CFU,,1564,Tablet,9.76 x 1.1 x 7.17,2.28,2014-08-09,No,ID5RGK-BB0,2 A batteries required. (included),,,,,,,,,,,,,,,,
Large Extended Gaming Mouse Pad with Premium-Textured Cloth Durable Mouse Mat Demon Slayer Agatsuma Zenitsu Anime Desk Mat Non-Slip Mice Pads for Computer Pc Office Consoles,B08CGZDLKG,ZGQIMEI,132417,Office,15.75 x 11 x 0.5 ,1.15,2020-07-07,,P061CHumphries155589604,,,,,,,,,,,,Demon Slayer Agatsuma Zenitsu Anime 5,,,,,
"Ajazz Keyboard Wrist Rest, Gel Memory Foam and Soft PU Leather Cortical Surface, Durable & Comfortable & Lightweight, Black",B08G85K73Q,FIRSTBLOOD ONLY GAME.,268251,Office,16.85 x 2.68 x 0.63,1.36,2020-08-18,,,,,,,,,,,,,,Black,,,,,
"Avatool Cordless Air Duster for Computer Clean, Air Keyboard Cleaner, 2-in-1 Dust Blower and Vacuum Cleaner, 6000mAh Battery, 40W Fast Charging, Powerful 36000 RPM, Replaces Compressed Air Can",B08PVMX7XK,,34,Computer,2.7 x 2.7 x 7.6,2.4,2020-12-07,,,3 Lithium ion batteries required. (included),,,,,,,,,,,,,,,,
"Ultra Thin Keyboard Cover for Microsoft Surface Pro X 13 Inch Touch Screen 2019 2020 Released, Surface Pro X Keyboard Protector TPU Accessories, US Layout",B085WQHBXX,,2616,Computer,13.9 x 5 x 0.2 ,0.10144,2020-03-14,,,,,,,,,,,,,,,,,,,
Zahara Laptop US Keyboard with Backlight Replacement for HP 15-CC 15-cc565nr 15-cc566nr 15-cc567nr 15-cc593ca 15-cc123cl 15-cc152od 15-cc154cl 15-cc158nr 15-cc159nr 15-cc010nr 15-cc665cl 15-cc664cl,B07TWWZFM8,,3009,Laptop,14.9 x 5.5 x 1.3 ,1.28,2019-07-05,,,,,,,,,,,,,,,,,,,
"Hexgears Nova Mechanical Keyboard (Box White Switches, Grey)",B07LFLC8V1,,13138,Amazon,16.1 x 7.2 x 2 ,2.99,2019-02-18,No,,,,,,,,,,,,,,,,,,
"Glorious Gaming Wrist Pad/Rest - Mechanical Keyboards, Stitched Edges, Ergonomic (Compact, Stealth)",B07C7TTQ65,Glorious PC Gaming Race,31746,Office,18.9 x 16.54 x 0.39,1.072,,,GWR-75-STEALTH,,,Glorious PC Gaming Race Stealth -Handballenauflage - Com,,,,,,,,,Stealth,,,,,
Among Us Large Gaming Mouse Pad with Water-Resistant Long Foldable Keyboard Mat for Work Gaming,B08LTXRHV7,Kagicolin,73662,Video,15.75 x 11.81 x 0.39 ,2.48,2020-10-26,,,,,,,,,,,,,,1-black-48,,,,,
"2 Pack Dell Latitude Keyboard Cover for 15.6 Inch 5000 5500 5501, Dell Precision 3540 3541 15.6"" with Point, Dell Latitude 15.6 Inch Keyboard Accessories(Black+Clear)",B08DY44F85,,6384,Computer,13.78 x 4.8 x 0.16,0.2816,2020-07-30,,,,,,,,,,,,,,,,,,,
"Cacoy PU Leather Mouse Pad with Wrist Support and Keyboard Wrist Rest Set for Gaming, Office, PC Computer Laptop, Ergonomic Memory Foam Non Slip Rubber Wrist Support Relief Pain (Off-White)",B08FB3916L,Cacoy,108573,Office,16.54 x 10.63 x 1.81 ,2.48,2020-08-05,,,,,,,,,,,,,,Off-white,,,,,
"TiMOVO 9-11 Inch Tablet Sleeve Case for 2020 iPad Air 4 10.9,iPad Pro 11, New iPad 10.2, Samsung Galaxy Tab A7 10.4 2020, S6 Lite 2020, Fit Apple Smart Keyboard, Business Pouch Sleeve Bag, Light Gray",B08DTZ8Q1Z,,474,Tablet,11.42 x 8.66 x 1.57,2.384,2020-07-29,,,,,,,,,,,,,,,,,,,
"Jelly Comb Bluetooth Backlit Keyboard Case for The New iPad Air 4th Generation 10.9"" (A2316, A2324, A2325, A2072) & iPad Pro 11"" 2018/2020, Rechargeable & 7-Color Backlight & Pencil Holder, Black",B08NCDPHSG,,2172,Tablet,11.34 x 8.15 x 1.18 ,2.09,2020-11-12,,,,,,,,,,,,,,,,,,,
XSKN Final Cut Pro X 10 English Shortcut Keyboard Cover Skin for Touch Bar Models MacBook Pro 13 inch (A1706 A1989) and MacBook Pro 15 inch (A1707 A1990) US & EU Versions,B072V36JZH,,36646,Computers,10.75 x 0.01 x 3.66,0.06768,2017-01-11,No,8541659843,,,,,,,,,,,,,,,,,
Notebook Keyboard for Acer Aspire ES1-511 E5-411 E5-471 E1-470 E1-432 V3-472 E1-422 3830 4830 4755 E1-472 E1-410 ES1-411 E1-430 E5-421 ES1-421 ES1-431 V3-431 V3-471 US Black keypad,B01LE18THY,,6757,Laptop,14.69 x 6.42 x 1.3 ,1.6640000000000001,2016-09-01,No,,,,,,,,,,,,,,,,,,
"Samsung Galaxy Tab S7 Wi-Fi, Mystic Silver - 256 GB",B08FBPJHWP,Samsung Electronics,7628,Electronics,0.25 x 6.51 x 9.99,1.75,2020-09-01,,SM-T870NZSEXAR,1 Lithium ion batteries required. (included),,Tab S7,,,,"802.11a/b/g/n/ac, Bluetooth",11 Inches,2560 x 1600 Pixels,,,Silver,,1,,,
LEZE - Colorful Universal Desktop Computer PC Keyboard Skin Protector Cover for Fullsize Desktop Computer Keyboard - Hot Pink,B012YUMDFS,,4314,Computer,6.5 x 2.76 x 0.04,0.0017599999999999998,2015-07-29,No,,,,,,,,,,,,,,,,,,
"Keyboard Cover for 14"" HP Elitebook 745 840 G5 G6 14"" |EliteBook x360 1040 G5 G6 |HP Zbook 14U G5 14"" (NOT FIT EliteBook 745 840 G7 G4 G3 G2 G1, 1040 G7) -Black",B07RYFFXYQ,,2937,Computer,7.25 x 5.5 x 0.3 ,0.10144,2019-05-18,,,,,,,,,,,,,,,,,,,
New Keyboard Replacement for Lenovo LdeaPad Flex 2 15 B50 B50-30 B50-45 B50-70 B50-80 B51-80 G50 G50-30 G50-45 G50-70 G50-70m G50-80 Z50 T6G1-US 25214785 25214725 PK1314K1A00 with Frame,B083BLK76X,,5201,Laptop,15 x 5.5 x 0.9 ,1.04,2019-12-30,,,,,,,,,,,,,,,,,,,
"Leze - Ultra Thin Soft TPU Keyboard Protector Skin Cover for HP Elitebook X360 1030 G2, Elitebook X360 1020 G2 Flip Design Notebook US Layout - TPU",B071NRRJXY,,1299,Computer,15 x 0.3 x 7.5,0.028159999999999998,2017-02-20,No,,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Pro 13 inch Case 2016-2021 Release A2338 M1 A2289 A2251 A2159 A1989 A1706 A1708, Plastic Face Sketch Hard Shell Case&Keyboard Cover Skin&Screen Protector&Pouch, Black",B089DGF3CQ,,90,Laptop,12.17 x 9.13 x 0.87 ,1.776,2020-05-29,,,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Pro 13 inch Case 2016-2020 Release A2338 M1 A2289 A2251 A2159 A1989 A1706 A1708, Plastic Hard Shell Case&Keyboard Cover&Screen Protector&Storage Bag, Purple Gold Marble",B0881T8DRK,MOSISO,414,Laptop,12.24 x 8.74 x 0.98 ,1.696,2020-05-04,,,,,,,,,,13 Inches,,,,Purple Gold Marble,,,,,
"Fitlink Stainless Steel Metal Keycaps with Key Puller for Mechanical Keyboard Cherry Mx Switch(Esc,Silver)",B083F9PTTM,,27541,Video,0.7 x 0.69 x 0.36,0.3824,2019-07-05,,,,,,,,,,,,,,,,,,,
"Keycaps, 61 Keypad PBT Keycap for GH60 / RK61 / ALT61 / Annie/Keyboard Poker Keys, Keycaps Backlight Two-Color Mechanical(Only Sell keycaps) (A3)",B08PBZZ28V,,2416,Computer,6.3 x 5.91 x 1.97 ,0.8959999999999999,2020-12-01,,,,,,,,,,,,,,,,,,,
Zahara Laptop US Keyboard Backlit Replacement for Toshiba Satellite E45t-B4204 E45T-B4300 E45T-B4106 E45T-B E45-B Series,B07X5523H7,,1112,Laptop,13.07 x 5.75 x 1.06 ,1.008,2019-08-28,,,,,,,,,,,,,,,,,,,
"Thermaltake Level 20 RGB Black Aluminum Gaming Keyboard Razer Green Switches, 16.8M Color RGB, 32 Color Zone Options, Alexa Voice Control & Razer Chroma Sync Compatible, KB-LVT-RGBRUS-01",B07VWL623B,Thermaltake,1071,Computer,19 x 7.3 x 1.73,2.93,,,KB-LVT-RGBRUS-01,,,,,,,,,,,,Aluminum,,,,,
"Greek Keyboard Stickers for MacBook, Wireless Apple Magic Keyboard, iMac (Grey and Black Greek Letters on White Background Decals), Great Keyboard Cover Alternative",B075Q1ZNC4,,76319,Electronics,3.43 x 0.03 x 8.27,0.04511999999999999,2019-02-17,No,,,,,,,,,,,,,,,,,,
Replacement Individual AP08 Type T Key Cap and Hinges are Applicable for MacBook Pro Model A1425 A1502 A1398 for MacBook Air Model A1369/A1466 A1370/A1465 Keyboard to Replace The T Key Cap and Hinge,B08QZDXT6D,,1228,Laptop,2.52 x 1.57 x 0.87 ,0.056479999999999995,2020-12-18,,,,,,,,,,,,,,,,,,,
"Ultra Thin Keyboard Cover Compatible with iPad Pro 11 Magic Keyboard 2020 (2nd Generation), iPad Pro 11 Keyboard Cover - TPU",B08DM2VB88,,13345,Tablet,10 x 6.15 x 0.35,0.2816,2020-07-25,,,,,,,,,,,,,,,,,,,
iMicro KB-US9821C Rainbow Backlit Wired USB Keyboard,B01LYHJQ4A,,3535,Computer,18.43 x 6.77 x 1.46,1.47,2016-09-13,No,KB-US9821C,,,,,,,,,,,,,,,,,
"MMOBIEL US Keyboard Key Caps Full Set Replacement Compatible with MacBook Pro Retina 13"" 15"" A1706 A1707 A1708 (Black)",B082B2QJNT,,1075,Laptop,5.91 x 2.44 x 1.14 ,0.1696,2019-12-04,,MacBook Pro Retina A1706 A1707 A1708,,,,,,,,,,,,,,,,,
"Keyboard & Protective Case, PU Leather Case Wired USB Keyboard Stand Holder Phone Protector Cover for Android 4.8-6.0 inch Smart Phones(Black)",B07WWZ3NDN,,1341,Tablet,9.06 x 5.75 x 1.06,1.232,2019-08-21,,,,,,,,,,,,,,,,,,,
"MOSISO Wrist Rest Support for Mouse Pad & Keyboard Set, Ergonomic Mousepad Non-Slip Rubber Base Home/Office Pain Relief & Easy Typing Cushion with Neoprene Cloth & Raised Memory Foam, Black",B087BVZD9H,,50108,Office,17.04 x 10.04 x 1.5 ,1.8719999999999999,2020-06-15,,,,,,,,,,,,,,,,,,,
Fully Covered Flat Style 0.025mm Wipeable Superb Tactile Feeling Waterproof Anti-Dust Keyboard Cap Cover for Apple Wireless Magic Keyboard with Numeric Hospital/Dentist Use [3 Pack,B07HKD432G,,1470,Computer,5.12 x 3.74 x 0.2,0.056319999999999995,2018-09-21,No,8541660371,,,,,,,,,,,,,,,,,
"KECC Laptop Case for MacBook Pro 13"" (2021/2020,Touch Bar) w/Keyboard Cover + Sleeve + Screen Protector + USB (5 in 1 Bundle) Hard Shell A2338 M1 A2289 A2251 (Blue)",B08B397X6V,,4610,Laptop,12.91 x 9.84 x 1.69 ,1.136,2020-06-12,,B-20PRO13-KC-S-SP-USB,,,,,,,,,,,,,,,,,
K735 Redstone Full-Size Mechanical Keyboard,B0793DFSTG,,22731,Video,17.35 x 5.83 x 1.5,2.94,2018-01-17,No,8541666859,,,,,,,,,,,,,,,,,
USB Wired Numeric Keypad Portable Slim Mini Number Pad Financial Accounting Keyboard Extended Layout for Cashier Full Size 19 Key for Laptop Desktop PC Notebook Big Print Letters(Black- Wired Keypad),B08HD9Z9J6,,291,Numeric,5.94 x 4.57 x 1.38 ,0.8,2020-09-03,,,,,,,,,,,,,,,,,,,
"MOSISO Compatible with MacBook Pro 13 inch Case 2016-2020 A2338 M1 A2289 A2251 A2159 A1989 A1706 A1708, Plastic Watercolor Marble Hard Case&Bag&Keyboard Skin&Webcam Cover&Screen Protector, Green",B08PNVJNY6,,318,Laptop,12.8 x 9.06 x 0.79 ,1.21,2020-12-04,,,,,,,,,,,,,,,,,,,
"Bluetooth Keyboard, RollingStone Universal Multi Device Ultra-Slim Design Wireless Keyboard for Windows PC, iPad/Mac, Galaxy Tabs and Other Mobile Devices.(Black)",B07FX75NCT,,2864,Computer,11.22 x 4.72 x 0.71,1.36,2018-07-26,No,R63B,2 AAA batteries required.,,,,,,,,,,,,,,,,
"Keycover - Keyboard Cover Compatible with Lenovo Legion 5 15, Legion 5i 15.6/17.3, Legion 7i 15.6, Legion 5p 5pi Series, ideaPad Gaming 3i Gaming Laptop - Black",B08FMR1Z56,,5835,Computer,7.56 x 5.65 x 0.56,0.062400000000000004,2020-08-11,,,,,,,,,,,,,,,,,,,
Logitech K750 Wireless Solar Keyboard (Renewed),B08D6V1SZ9,,3049,Computer,19.09 x 7.8 x 1.46,2.29,2020-07-17,No,,,,,,,,,,,,,,,,,,
"Cougar Puri TKL1 Mechanical Gaming Keyboard with Magnetic Protective Cover and Extra Set of Metallic Keycaps, Cherry MX Red",B077X93B7M,COUGAR,45954,Video,3.6 x 10 x 14,2.64,2017-12-04,No,PURI TKL1,,,,,,,,,,,,,1,,,,
Notebook US Keyboard for ASUS D553M F553M F554L F555D F555L F555U F555Y K501L K501U R554L R556L TP550L X553M X554L X555D X555L X555U X555Y No Backlit No Frame,B07D3S1M59,,3194,Computer,14.61 x 6.57 x 1.26 ,1.472,2016-09-01,No,,,,,,,,,,,,,,,,,,
New Keyboard Compatible with Dell XPS 17 L702X 7720 N7110 Vostro V3750 3750 with Backlit US Grey,B07XRDCDQX,,4052,Computer,15.1 x 5.5 x 1 ,1.536,2019-09-11,,,,,,,,,,,,,,,,,,,
AUTENS Replacement US Keyboard for Dell G3 15 3500 / G3 15 3590 Laptop Red Letter Backlit,B08GJQ35CP,,764,Laptop,15.39 x 6.18 x 0.91 ,1.296,2020-08-23,,,,,,,,,,,,,,,,,,,
"MacBook Air 13 Inch Case A1369 A1466, G JGOO Glitter Sparkly Hard Protective Laptop Shell Cover Case with Keyboard Cover Compatible with MacBook Air 13.3 (Older Version 2010-2017 Release), Rose Gold",B08LGBJQWH,G JGOO,2738,Laptop,12 x 8 x 0.7 ,2.24,,,,,,,,,,,,,,,Rose Gold,,,,,
Diyeeni Keyboard and Mouse 2.4GHZ 78 Key Portable Wireless Keyboard and Mouse Combo Mute Button Design and Stand Design Keyboard and Mouse kit Waterproof (Gold),B07T3FS29Y,,1025,Computer,,2.496,2019-06-13,,,,,,,,,,,,,,,,,,,
"LEZE - Keyboard Cover Compatible with 13.3"" ASUS ZenBook 13 UX333FA UX334FLC Ultra-Slim Durable Laptop - White Black",B07VNPZ4BV,,5431,Computer,12.5 x 3.5 x 0.3,0.07328,2019-07-25,,,,,,,,,,,,,,,,,,,
Notebook Keyboard for HP Pavilion 15-cc 15-cc000 15-cc050wm 15-cc051wm 15-cc060wm US Silver keypad Backlight No Frame,B07LBH4F4Y,Okbyte,4550,Laptop,14.61 x 6.69 x 1.26 ,1.4080000000000001,,No,,,,,,,,,,,,,,,,,,
"Fully Covered Flat Style Universal 0.025mm Wipeable Superb Tactile Feeling Waterproof Anti-Dust Keyboard Cap Cover for Chromebook 11"" Hospital/Dentist Use[3 Pack]",B08JGC6B43,,5237,Computer,5.35 x 5.35 x 0.71 ,0.10144,2020-09-18,,,,,,,,,,,,,,,,,,,
"XIDU Tour Pro 12.5"" Touchscreen Laptop, 2K(2560x1440) IPS Display, Backlit Keyboard, Fingerprint Reader, Intel Celeron 3867U, 8GB RAM, 128GB eMMC, Windows 10 Home (Rose Gold)",B0899GH6H9,XIDU,1484,Computers,11.44 x 7.93 x 0.59,2.65,2020-08-03,,XN1A,1 Lithium Polymer batteries required. (included),19 volts_of_direct_current,QW125,,Intel,,"802.11bgn, 801.11ac",12.5 Inches,2560 x 1440 Pixels,,,Rose Gold,,1,DDR3 SDRAM,8 Hours,2
Notebook Keyboard for Asus F550J K550L K550LA P550L X550J X550Z X552L X552M US Black keypad No Frame,B06XGBH5GP,,335,Laptop,14.57 x 6.54 x 1.34 ,1.456,2016-09-01,No,,,,,,,,,,,,,,,,,,
"Kinesis Freestyle2 Ergonomic Keyboard w/ V3 Lifters for Mac (9"" Separation)",B009ZNBJQW,,1497,Computer,16.5 x 12 x 1.7,2.1,2012-11-01,No,KB830HMBBLK,,,,,,,,,,,,,,,,,
"Mektron MacBook Pro 13 Case 2020 M1 A2338 with Touch Bar & Touch ID Frosted Matte Hard Shell Cover & Keyboard Skin & Screen Protector for 2020 MacBook Pro 13 inch A2251 A2289, Orange",B08DHJ1B4Z,Mektron,5659,Laptop,12.2 x 8.5 x 0.8,1.536,2020-07-23,,A2338 / A2289 / A2251,,,,,,,,,,,,Orange,,,,,
"USB C to USB 3.0 Adapter [2 Pack], USB-C to USB Adapter, USB Type-C to USB, Thunderbolt 3 to USB Adapter OTG Cable for MacBook Pro/Air 2020/2018, iPad Pro 2020,Galaxy S20/S20+,Google Pixel and More.",B08RCJCFF6,,235,USB-to-USB,5.71 x 3.98 x 0.35 ,0.1808,2020-12-27,,,,,,,,,,,,,,,,,,,
"KeyCover - Ultra Thin Keyboard Protector Compatible with 15.6"" Asus Vivobook S530 S530U S530UA S530UN, Vivobook F512DA F512FA Laptop - Gradual Mint",B08CZR3K2V,,4486,Computer,12.5 x 3.5 x 0.3,0.0576,2020-07-15,,,,,,,,,,,,,,,,,,,
Logitech Ultrathin Keyboard Folio for iPad mini (Not for iPad Mini 4 -Will NOT Fit) - Carbon Black,B00EXK1L38,Logitech,1040,Tablet,6.87 x 1.12 x 8.86,1.1,2013-08-30,No,920-005893,1 Lithium ion batteries required.,,,,,,,7.9 Inches,,,,Carbon Black,,,,,
"MOSISO Compatible with MacBook Air 13 inch Case (A1369 & A1466, Older Version 2010-2017 Release), Plastic Giraffe Hard Shell Case & Keyboard Cover & Screen Protector, Transparent",B08DKXRRPD,MOSISO,1335,Laptop,13.11 x 9.92 x 0.98 ,1.92,,,,,,,,,,,,,,,Transparent,,,,,
"MOSISO Compatible with MacBook Air 13 inch Case (Models: A1369 & A1466, Older Version 2010-2017 Release), Plastic Creative Wave Marble Hard Shell Case & Keyboard Cover & Screen Protector, Blue",B07PY3SC33,MOSISO,252,Laptop,12.9 x 9 x 0.8,1.7919999999999998,2019-03-25,,,,,,,,,,13 Inches,,,,Blue,,,,,
EPOMAKER AKKO World Tour-Tokyo 114 Keys OEM Cherry Profile Thermal Sublimation PBT Keycaps Set for Mechanical Keyboard(AKKO World TOUR-114),B08LV6YLFN,,515,Computer,12.52 x 6.42 x 2.05 ,2.256,2020-10-26,,,,,,,,,,,,,,,,,,,
"3 in 1 MacBook Pro 13 Keyboard Cover Skin 2020, Anti-Scratch MacBook Pro A2338 M1 A2289 A2251 TrackPad Protector, Dust Plugs for MacBook Pro A2289 13.3 Inch 2020 Release Accessories",B08BBYGHTW,,24046,Computers,7.87 x 3.94 x 0.39,0.3824,2020-06-17,,,,,,,,,,,,,,,,,,,
